phase,model,config,n_max,prompt_idx,category,baseline_flag,predicted_per_second,predicted_n,prompt_n,prompt_ms,predicted_ms,draft_n,draft_n_accepted
main_sweep_nonthinking_greedy,dense,baseline,0,0,code,1,37.6536,384,32,220.631,10198.23,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,1,code,1,37.6445,384,37,183.735,10200.682,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,10,math,1,37.6357,384,45,193.783,10203.087,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,11,math,1,37.6448,384,43,183.654,10200.625,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,12,math,1,37.654,384,38,182.861,10198.115,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,13,math,1,37.6374,384,43,183.601,10202.63,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,14,factual,1,37.6407,384,39,182.515,10201.712,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,15,factual,1,37.6548,384,31,170.596,10197.897,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,16,factual,1,37.639,384,30,170.469,10202.175,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,17,factual,1,37.642,384,34,171.348,10201.379,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,18,factual,1,37.6575,384,34,171.534,10197.159,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,19,factual,1,37.6422,384,36,171.943,10201.312,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,2,code,1,37.6424,384,33,171.536,10201.25,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,20,factual,1,37.6557,384,39,182.517,10197.653,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,21,howto,1,37.6455,384,37,182.437,10200.42,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,22,howto,1,37.6398,384,34,171.533,10201.978,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,23,howto,1,37.6662,384,31,170.475,10194.814,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,24,howto,1,37.6368,384,31,171.402,10202.778,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,25,howto,1,37.6405,384,31,170.631,10201.775,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,26,howto,1,37.6606,384,33,171.244,10196.342,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,27,creative,1,37.6265,384,32,171.085,10205.56,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,28,creative,1,37.6397,384,29,170.073,10201.992,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,29,creative,1,37.653,384,29,170.098,10198.394,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,3,code,1,37.6647,384,32,170.849,10195.221,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,30,creative,1,37.6222,384,30,170.653,10206.746,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,31,creative,1,37.6462,384,27,165.264,10200.22,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,32,creative,1,37.6579,384,31,171.423,10197.076,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,33,creative,1,37.6253,384,33,171.108,10205.9,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,34,analysis,1,37.6669,384,31,170.317,10194.62,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,35,analysis,1,37.6538,384,29,170.391,10198.17,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,36,analysis,1,37.6466,384,33,170.948,10200.117,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,37,analysis,1,37.6668,384,27,164.737,10194.664,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,38,analysis,1,37.6351,384,32,171.064,10203.228,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,39,analysis,1,37.6395,384,28,165.01,10202.06,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,4,code,1,37.6619,384,31,171.145,10195.976,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,5,code,1,37.6403,384,35,171.962,10201.831,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,6,code,1,37.6631,384,30,170.371,10195.656,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,7,math,1,37.6254,384,59,205.14,10205.86,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,8,math,1,37.6498,384,50,195.39,10199.248,0,0
main_sweep_nonthinking_greedy,dense,baseline,0,9,math,1,37.6592,384,42,183.405,10196.699,0,0
main_sweep_nonthinking_greedy,dense,n11,11,0,code,0,51.0941,384,32,436.131,7515.54,839,305
main_sweep_nonthinking_greedy,dense,n11,11,1,code,0,69.3249,384,37,255.608,5539.135,628,325
main_sweep_nonthinking_greedy,dense,n11,11,10,math,0,61.9248,384,45,245.687,6201.073,706,318
main_sweep_nonthinking_greedy,dense,n11,11,11,math,0,70.8606,384,43,235.673,5419.092,613,327
main_sweep_nonthinking_greedy,dense,n11,11,12,math,0,53.6427,384,38,233.309,7158.472,819,308
main_sweep_nonthinking_greedy,dense,n11,11,13,math,0,67.8637,384,43,235.025,5658.402,642,324
main_sweep_nonthinking_greedy,dense,n11,11,14,factual,0,33.2252,384,39,233.591,11557.484,1335,261
main_sweep_nonthinking_greedy,dense,n11,11,15,factual,0,47.4821,384,31,220.293,8087.264,924,298
main_sweep_nonthinking_greedy,dense,n11,11,16,factual,0,40.0752,384,30,220.211,9581.986,1102,282
main_sweep_nonthinking_greedy,dense,n11,11,17,factual,0,35.6855,384,34,222.686,10760.664,1233,268
main_sweep_nonthinking_greedy,dense,n11,11,18,factual,0,34.611,384,34,223.176,11094.749,1275,264
main_sweep_nonthinking_greedy,dense,n11,11,19,factual,0,52.37,384,36,222.93,7332.444,834,305
main_sweep_nonthinking_greedy,dense,n11,11,2,code,0,59.1552,384,33,219.782,6491.396,737,315
main_sweep_nonthinking_greedy,dense,n11,11,20,factual,0,35.5563,384,39,234.807,10799.775,1245,269
main_sweep_nonthinking_greedy,dense,n11,11,21,howto,0,32.0131,384,37,232.58,11995.095,1384,255
main_sweep_nonthinking_greedy,dense,n11,11,22,howto,0,45.543,384,34,221.53,8431.589,965,294
main_sweep_nonthinking_greedy,dense,n11,11,23,howto,0,39.3964,384,31,220.464,9747.078,1118,279
main_sweep_nonthinking_greedy,dense,n11,11,24,howto,0,37.4629,384,31,219.921,10250.139,1186,275
main_sweep_nonthinking_greedy,dense,n11,11,25,howto,0,35.9028,384,31,219.466,10695.552,1225,268
main_sweep_nonthinking_greedy,dense,n11,11,26,howto,0,36.771,384,33,220.538,10443.026,1197,271
main_sweep_nonthinking_greedy,dense,n11,11,27,creative,0,22.6084,384,32,219.751,16984.803,1972,201
main_sweep_nonthinking_greedy,dense,n11,11,28,creative,0,21.8144,384,29,219.38,17603.09,2039,194
main_sweep_nonthinking_greedy,dense,n11,11,29,creative,0,23.9577,384,29,219.275,16028.223,1863,212
main_sweep_nonthinking_greedy,dense,n11,11,3,code,0,59.363,384,32,220.226,6468.679,736,315
main_sweep_nonthinking_greedy,dense,n11,11,30,creative,0,29.9248,384,30,219.361,12832.154,1483,246
main_sweep_nonthinking_greedy,dense,n11,11,31,creative,0,26.299,384,27,211.886,14601.311,1685,226
main_sweep_nonthinking_greedy,dense,n11,11,32,creative,0,25.9559,384,31,220.427,14794.352,1712,225
main_sweep_nonthinking_greedy,dense,n11,11,33,creative,0,28.8421,384,33,220.267,13313.877,1536,241
main_sweep_nonthinking_greedy,dense,n11,11,34,analysis,0,30.7534,384,31,220.175,12486.429,1438,250
main_sweep_nonthinking_greedy,dense,n11,11,35,analysis,0,29.5558,384,29,218.293,12992.379,1509,245
main_sweep_nonthinking_greedy,dense,n11,11,36,analysis,0,29.1354,384,33,219.858,13179.864,1515,242
main_sweep_nonthinking_greedy,dense,n11,11,37,analysis,0,29.4647,384,27,210.71,13032.552,1503,244
main_sweep_nonthinking_greedy,dense,n11,11,38,analysis,0,29.3831,384,32,219.933,13068.725,1507,243
main_sweep_nonthinking_greedy,dense,n11,11,39,analysis,0,29.6626,384,28,210.654,12945.592,1494,245
main_sweep_nonthinking_greedy,dense,n11,11,4,code,0,51.3697,384,31,220.279,7475.225,846,303
main_sweep_nonthinking_greedy,dense,n11,11,5,code,0,46.6709,384,35,221.315,8227.832,942,296
main_sweep_nonthinking_greedy,dense,n11,11,6,code,0,71.7481,384,30,219.591,5352.058,605,327
main_sweep_nonthinking_greedy,dense,n11,11,7,math,0,62.5308,384,59,293.773,6140.97,699,319
main_sweep_nonthinking_greedy,dense,n11,11,8,math,0,47.9411,384,50,248.991,8009.822,917,299
main_sweep_nonthinking_greedy,dense,n11,11,9,math,0,56.4897,384,42,235.531,6797.703,776,312
main_sweep_nonthinking_greedy,dense,n15,15,0,code,0,48.1909,384,32,445.863,7968.304,1125,306
main_sweep_nonthinking_greedy,dense,n15,15,1,code,0,70.4442,384,37,261.52,5451.124,780,330
main_sweep_nonthinking_greedy,dense,n15,15,10,math,0,57.6343,384,45,250.063,6662.701,958,318
main_sweep_nonthinking_greedy,dense,n15,15,11,math,0,66.418,384,43,240.407,5781.568,831,327
main_sweep_nonthinking_greedy,dense,n15,15,12,math,0,49.9783,384,38,238.211,7683.34,1114,308
main_sweep_nonthinking_greedy,dense,n15,15,13,math,0,71.5384,384,43,239.812,5367.746,764,331
main_sweep_nonthinking_greedy,dense,n15,15,14,factual,0,31.9917,384,39,238.139,12003.112,1751,265
main_sweep_nonthinking_greedy,dense,n15,15,15,factual,0,44.7525,384,31,226.289,8580.521,1243,299
main_sweep_nonthinking_greedy,dense,n15,15,16,factual,0,35.6479,384,30,224.835,10772.013,1562,277
main_sweep_nonthinking_greedy,dense,n15,15,17,factual,0,33.2879,384,34,227.683,11535.735,1678,269
main_sweep_nonthinking_greedy,dense,n15,15,18,factual,0,32.1453,384,34,227.067,11945.767,1730,264
main_sweep_nonthinking_greedy,dense,n15,15,19,factual,0,47.4602,384,36,227.322,8090.982,1160,303
main_sweep_nonthinking_greedy,dense,n15,15,2,code,0,55.9096,384,33,225.971,6868.227,979,316
main_sweep_nonthinking_greedy,dense,n15,15,20,factual,0,32.5329,384,39,238.009,11803.427,1719,267
main_sweep_nonthinking_greedy,dense,n15,15,21,howto,0,29.5062,384,37,238.888,13014.221,1898,254
main_sweep_nonthinking_greedy,dense,n15,15,22,howto,0,41.404,384,34,226.669,9274.459,1338,291
main_sweep_nonthinking_greedy,dense,n15,15,23,howto,0,37.1996,384,31,225.606,10322.705,1503,281
main_sweep_nonthinking_greedy,dense,n15,15,24,howto,0,33.8779,384,31,225.33,11334.821,1657,272
main_sweep_nonthinking_greedy,dense,n15,15,25,howto,0,33.6312,384,31,225.533,11417.974,1650,269
main_sweep_nonthinking_greedy,dense,n15,15,26,howto,0,34.1223,384,33,226.694,11253.644,1623,271
main_sweep_nonthinking_greedy,dense,n15,15,27,creative,0,21.0081,384,32,226.354,18278.685,2681,201
main_sweep_nonthinking_greedy,dense,n15,15,28,creative,0,20.5959,384,29,225.339,18644.45,2726,198
main_sweep_nonthinking_greedy,dense,n15,15,29,creative,0,21.9913,384,29,225.301,17461.485,2559,210
main_sweep_nonthinking_greedy,dense,n15,15,3,code,0,60.3649,384,32,225.876,6361.314,909,321
main_sweep_nonthinking_greedy,dense,n15,15,30,creative,0,27.6067,384,30,226.356,13909.678,2025,245
main_sweep_nonthinking_greedy,dense,n15,15,31,creative,0,24.4245,384,27,217.673,15721.893,2288,226
main_sweep_nonthinking_greedy,dense,n15,15,32,creative,0,21.6974,384,31,225.596,17697.943,2581,207
main_sweep_nonthinking_greedy,dense,n15,15,33,creative,0,26.8372,384,33,226.298,14308.494,2078,241
main_sweep_nonthinking_greedy,dense,n15,15,34,analysis,0,28.6057,384,31,224.905,13423.911,1950,250
main_sweep_nonthinking_greedy,dense,n15,15,35,analysis,0,28.0707,384,29,224.044,13679.765,2011,248
main_sweep_nonthinking_greedy,dense,n15,15,36,analysis,0,27.4607,384,33,225.564,13983.639,2033,244
main_sweep_nonthinking_greedy,dense,n15,15,37,analysis,0,27.1677,384,27,216.863,14134.454,2049,243
main_sweep_nonthinking_greedy,dense,n15,15,38,analysis,0,27.6355,384,32,226.128,13895.163,2025,245
main_sweep_nonthinking_greedy,dense,n15,15,39,analysis,0,27.368,384,28,217.137,14030.991,2041,244
main_sweep_nonthinking_greedy,dense,n15,15,4,code,0,49.7851,384,31,225.927,7713.144,1097,307
main_sweep_nonthinking_greedy,dense,n15,15,5,code,0,44.4382,384,35,227.094,8641.211,1252,298
main_sweep_nonthinking_greedy,dense,n15,15,6,code,0,66.6995,384,30,224.578,5757.167,821,327
main_sweep_nonthinking_greedy,dense,n15,15,7,math,0,60.2954,384,59,297.319,6368.64,917,321
main_sweep_nonthinking_greedy,dense,n15,15,8,math,0,42.5952,384,50,252.282,9015.1,1314,295
main_sweep_nonthinking_greedy,dense,n15,15,9,math,0,57.3995,384,42,240.022,6689.954,965,318
main_sweep_nonthinking_greedy,dense,n1,1,0,code,0,50.0937,384,32,427.855,7665.641,196,186
main_sweep_nonthinking_greedy,dense,n1,1,1,code,0,49.0599,384,37,246.04,7827.165,200,182
main_sweep_nonthinking_greedy,dense,n1,1,10,math,0,49.5751,384,45,234.948,7745.83,199,184
main_sweep_nonthinking_greedy,dense,n1,1,11,math,0,50.836,384,43,224.956,7553.705,194,189
main_sweep_nonthinking_greedy,dense,n1,1,12,math,0,49.0706,384,38,223.824,7825.463,200,182
main_sweep_nonthinking_greedy,dense,n1,1,13,math,0,50.0177,384,43,225.522,7677.285,197,186
main_sweep_nonthinking_greedy,dense,n1,1,14,factual,0,46.5848,384,39,224.376,8243.038,212,171
main_sweep_nonthinking_greedy,dense,n1,1,15,factual,0,49.1212,384,31,210.507,7817.391,200,182
main_sweep_nonthinking_greedy,dense,n1,1,16,factual,0,46.7814,384,30,210.162,8208.391,210,172
main_sweep_nonthinking_greedy,dense,n1,1,17,factual,0,48.4321,384,34,212.322,7928.629,203,179
main_sweep_nonthinking_greedy,dense,n1,1,18,factual,0,47.9911,384,34,212.387,8001.483,205,177
main_sweep_nonthinking_greedy,dense,n1,1,19,factual,0,49.5349,384,36,213.527,7752.111,199,184
main_sweep_nonthinking_greedy,dense,n1,1,2,code,0,50.5783,384,33,212.598,7592.186,194,188
main_sweep_nonthinking_greedy,dense,n1,1,20,factual,0,47.4739,384,39,224.474,8088.662,208,175
main_sweep_nonthinking_greedy,dense,n1,1,21,howto,0,46.3691,384,37,223.465,8281.376,213,170
main_sweep_nonthinking_greedy,dense,n1,1,22,howto,0,49.0593,384,34,212.293,7827.269,201,182
main_sweep_nonthinking_greedy,dense,n1,1,23,howto,0,47.8726,384,31,210.596,8021.283,205,177
main_sweep_nonthinking_greedy,dense,n1,1,24,howto,0,47.7275,384,31,210.935,8045.679,206,176
main_sweep_nonthinking_greedy,dense,n1,1,25,howto,0,46.1989,384,31,210.038,8311.888,213,169
main_sweep_nonthinking_greedy,dense,n1,1,26,howto,0,47.7409,384,33,211.017,8043.42,206,176
main_sweep_nonthinking_greedy,dense,n1,1,27,creative,0,42.277,384,32,211.598,9082.957,234,149
main_sweep_nonthinking_greedy,dense,n1,1,28,creative,0,41.5796,384,29,209.577,9235.307,238,145
main_sweep_nonthinking_greedy,dense,n1,1,29,creative,0,45.0491,384,29,210.641,8524.037,219,164
main_sweep_nonthinking_greedy,dense,n1,1,3,code,0,49.8641,384,32,211.181,7700.938,197,185
main_sweep_nonthinking_greedy,dense,n1,1,30,creative,0,45.8015,384,30,209.895,8384.005,216,167
main_sweep_nonthinking_greedy,dense,n1,1,31,creative,0,45.1109,384,27,202.028,8512.36,218,164
main_sweep_nonthinking_greedy,dense,n1,1,32,creative,0,43.0465,384,31,210.767,8920.589,229,153
main_sweep_nonthinking_greedy,dense,n1,1,33,creative,0,45.339,384,33,210.909,8469.53,218,165
main_sweep_nonthinking_greedy,dense,n1,1,34,analysis,0,46.0923,384,31,210.766,8331.108,214,169
main_sweep_nonthinking_greedy,dense,n1,1,35,analysis,0,45.7997,384,29,209.718,8384.342,215,167
main_sweep_nonthinking_greedy,dense,n1,1,36,analysis,0,44.7493,384,33,210.523,8581.14,220,162
main_sweep_nonthinking_greedy,dense,n1,1,37,analysis,0,46.3405,384,27,202.241,8286.494,213,170
main_sweep_nonthinking_greedy,dense,n1,1,38,analysis,0,46.2488,384,32,210.547,8302.914,213,169
main_sweep_nonthinking_greedy,dense,n1,1,39,analysis,0,45.9037,384,28,201.745,8365.34,215,168
main_sweep_nonthinking_greedy,dense,n1,1,4,code,0,49.4098,384,31,211.094,7771.738,199,183
main_sweep_nonthinking_greedy,dense,n1,1,5,code,0,48.1135,384,35,211.871,7981.128,205,178
main_sweep_nonthinking_greedy,dense,n1,1,6,code,0,50.61,384,30,209.676,7587.433,194,188
main_sweep_nonthinking_greedy,dense,n1,1,7,math,0,50.0597,384,59,283.136,7670.84,197,186
main_sweep_nonthinking_greedy,dense,n1,1,8,math,0,49.302,384,50,238.173,7788.726,200,183
main_sweep_nonthinking_greedy,dense,n1,1,9,math,0,49.8002,384,42,225.033,7710.808,197,185
main_sweep_nonthinking_greedy,dense,n2,2,0,code,0,58.9743,384,32,430.766,6511.315,279,243
main_sweep_nonthinking_greedy,dense,n2,2,1,code,0,58.5625,384,37,246.095,6557.094,281,242
main_sweep_nonthinking_greedy,dense,n2,2,10,math,0,59.3418,384,45,235.541,6470.989,278,244
main_sweep_nonthinking_greedy,dense,n2,2,11,math,0,61.1806,384,43,226.006,6276.499,268,248
main_sweep_nonthinking_greedy,dense,n2,2,12,math,0,57.8995,384,38,224.451,6632.183,284,240
main_sweep_nonthinking_greedy,dense,n2,2,13,math,0,61.0944,384,43,225.72,6285.359,270,248
main_sweep_nonthinking_greedy,dense,n2,2,14,factual,0,49.6517,384,39,224.813,7733.873,332,216
main_sweep_nonthinking_greedy,dense,n2,2,15,factual,0,59.0895,384,31,210.496,6498.62,278,243
main_sweep_nonthinking_greedy,dense,n2,2,16,factual,0,52.4906,384,30,210.375,7315.6,313,225
main_sweep_nonthinking_greedy,dense,n2,2,17,factual,0,53.3261,384,34,213.237,7200.978,310,228
main_sweep_nonthinking_greedy,dense,n2,2,18,factual,0,52.4622,384,34,212.988,7319.557,313,225
main_sweep_nonthinking_greedy,dense,n2,2,19,factual,0,59.4339,384,36,214.611,6460.954,276,244
main_sweep_nonthinking_greedy,dense,n2,2,2,code,0,59.4073,384,33,211.382,6463.849,278,244
main_sweep_nonthinking_greedy,dense,n2,2,20,factual,0,50.177,384,39,224.921,7652.902,330,218
main_sweep_nonthinking_greedy,dense,n2,2,21,howto,0,51.8367,384,37,224.605,7407.878,318,223
main_sweep_nonthinking_greedy,dense,n2,2,22,howto,0,57.3121,384,34,213.286,6700.161,287,239
main_sweep_nonthinking_greedy,dense,n2,2,23,howto,0,54.4885,384,31,211.583,7047.356,302,231
main_sweep_nonthinking_greedy,dense,n2,2,24,howto,0,53.7066,384,31,211.905,7149.962,307,229
main_sweep_nonthinking_greedy,dense,n2,2,25,howto,0,51.5269,384,31,210.47,7452.411,320,222
main_sweep_nonthinking_greedy,dense,n2,2,26,howto,0,52.8783,384,33,210.431,7261.955,311,226
main_sweep_nonthinking_greedy,dense,n2,2,27,creative,0,44.0619,384,32,209.896,8715.012,377,194
main_sweep_nonthinking_greedy,dense,n2,2,28,creative,0,42.1853,384,29,209.68,9102.687,393,186
main_sweep_nonthinking_greedy,dense,n2,2,29,creative,0,46.4483,384,29,209.69,8267.262,357,204
main_sweep_nonthinking_greedy,dense,n2,2,3,code,0,58.6171,384,32,211.586,6550.984,282,242
main_sweep_nonthinking_greedy,dense,n2,2,30,creative,0,48.8163,384,30,210.142,7866.225,339,213
main_sweep_nonthinking_greedy,dense,n2,2,31,creative,0,45.659,384,27,202.581,8410.163,362,201
main_sweep_nonthinking_greedy,dense,n2,2,32,creative,0,44.7435,384,31,210.173,8582.257,370,197
main_sweep_nonthinking_greedy,dense,n2,2,33,creative,0,47.1253,384,33,211.423,8148.486,352,207
main_sweep_nonthinking_greedy,dense,n2,2,34,analysis,0,50.3301,384,31,210.325,7629.636,328,218
main_sweep_nonthinking_greedy,dense,n2,2,35,analysis,0,49.9185,384,29,210.052,7692.534,332,217
main_sweep_nonthinking_greedy,dense,n2,2,36,analysis,0,48.6304,384,33,211.631,7896.292,339,212
main_sweep_nonthinking_greedy,dense,n2,2,37,analysis,0,50.7609,384,27,201.921,7564.882,325,220
main_sweep_nonthinking_greedy,dense,n2,2,38,analysis,0,48.7043,384,32,211.642,7884.309,340,213
main_sweep_nonthinking_greedy,dense,n2,2,39,analysis,0,49.6264,384,28,203.005,7737.816,334,216
main_sweep_nonthinking_greedy,dense,n2,2,4,code,0,57.9517,384,31,210.825,6626.208,284,240
main_sweep_nonthinking_greedy,dense,n2,2,5,code,0,55.6053,384,35,213.142,6905.817,296,234
main_sweep_nonthinking_greedy,dense,n2,2,6,code,0,59.9692,384,30,210.128,6403.288,273,245
main_sweep_nonthinking_greedy,dense,n2,2,7,math,0,58.2077,384,59,282.764,6597.06,283,241
main_sweep_nonthinking_greedy,dense,n2,2,8,math,0,55.54,384,50,237.651,6913.936,297,234
main_sweep_nonthinking_greedy,dense,n2,2,9,math,0,57.7318,384,42,224.834,6651.447,286,240
main_sweep_nonthinking_greedy,dense,n3,3,0,code,0,62.7172,384,32,426.613,6122.726,334,271
main_sweep_nonthinking_greedy,dense,n3,3,1,code,0,60.57,384,37,248.176,6339.769,347,267
main_sweep_nonthinking_greedy,dense,n3,3,10,math,0,64.9365,384,45,237.624,5913.473,322,275
main_sweep_nonthinking_greedy,dense,n3,3,11,math,0,62.6135,384,43,227.499,6132.862,335,271
main_sweep_nonthinking_greedy,dense,n3,3,12,math,0,58.7328,384,38,226.355,6538.08,357,263
main_sweep_nonthinking_greedy,dense,n3,3,13,math,0,63.0852,384,43,228.403,6087.009,332,272
main_sweep_nonthinking_greedy,dense,n3,3,14,factual,0,47.9861,384,39,225.992,8002.317,441,236
main_sweep_nonthinking_greedy,dense,n3,3,15,factual,0,60.0333,384,31,214.229,6396.45,350,266
main_sweep_nonthinking_greedy,dense,n3,3,16,factual,0,52.5328,384,30,213.046,7309.716,402,249
main_sweep_nonthinking_greedy,dense,n3,3,17,factual,0,50.1644,384,34,215.061,7654.828,420,242
main_sweep_nonthinking_greedy,dense,n3,3,18,factual,0,52.0767,384,34,215.157,7373.742,403,247
main_sweep_nonthinking_greedy,dense,n3,3,19,factual,0,59.5024,384,36,215.076,6453.518,354,265
main_sweep_nonthinking_greedy,dense,n3,3,2,code,0,63.8526,384,33,212.529,6013.848,328,273
main_sweep_nonthinking_greedy,dense,n3,3,20,factual,0,50.0841,384,39,226.438,7667.097,421,242
main_sweep_nonthinking_greedy,dense,n3,3,21,howto,0,44.7334,384,37,226.758,8584.183,473,225
main_sweep_nonthinking_greedy,dense,n3,3,22,howto,0,58.0662,384,34,214.793,6613.141,363,262
main_sweep_nonthinking_greedy,dense,n3,3,23,howto,0,54.5866,384,31,212.649,7034.699,386,254
main_sweep_nonthinking_greedy,dense,n3,3,24,howto,0,53.7752,384,31,212.821,7140.836,392,252
main_sweep_nonthinking_greedy,dense,n3,3,25,howto,0,51.4519,384,31,213.242,7463.287,411,246
main_sweep_nonthinking_greedy,dense,n3,3,26,howto,0,51.2352,384,33,214.24,7494.841,410,245
main_sweep_nonthinking_greedy,dense,n3,3,27,creative,0,39.2204,384,32,213.119,9790.819,542,202
main_sweep_nonthinking_greedy,dense,n3,3,28,creative,0,38.2225,384,29,212.235,10046.439,553,197
main_sweep_nonthinking_greedy,dense,n3,3,29,creative,0,44.0057,384,29,212.132,8726.138,481,222
main_sweep_nonthinking_greedy,dense,n3,3,3,code,0,59.6122,384,32,211.72,6441.632,352,265
main_sweep_nonthinking_greedy,dense,n3,3,30,creative,0,46.1479,384,30,212.459,8321.07,458,230
main_sweep_nonthinking_greedy,dense,n3,3,31,creative,0,42.0167,384,27,204.737,9139.227,504,214
main_sweep_nonthinking_greedy,dense,n3,3,32,creative,0,40.7366,384,31,212.917,9426.409,520,209
main_sweep_nonthinking_greedy,dense,n3,3,33,creative,0,44.6658,384,33,213.585,8597.188,472,224
main_sweep_nonthinking_greedy,dense,n3,3,34,analysis,0,47.7405,384,31,212.731,8043.492,443,235
main_sweep_nonthinking_greedy,dense,n3,3,35,analysis,0,47.6473,384,29,212.138,8059.221,443,235
main_sweep_nonthinking_greedy,dense,n3,3,36,analysis,0,45.183,384,33,213.489,8498.778,467,226
main_sweep_nonthinking_greedy,dense,n3,3,37,analysis,0,47.9335,384,27,203.865,8011.093,438,235
main_sweep_nonthinking_greedy,dense,n3,3,38,analysis,0,45.4204,384,32,212.995,8454.359,465,227
main_sweep_nonthinking_greedy,dense,n3,3,39,analysis,0,47.7355,384,28,204.667,8044.329,444,235
main_sweep_nonthinking_greedy,dense,n3,3,4,code,0,60.7665,384,31,212.127,6319.274,344,267
main_sweep_nonthinking_greedy,dense,n3,3,5,code,0,56.6856,384,35,214.322,6774.213,372,259
main_sweep_nonthinking_greedy,dense,n3,3,6,code,0,66.8033,384,30,211.231,5748.219,313,278
main_sweep_nonthinking_greedy,dense,n3,3,7,math,0,63.0401,384,59,286.13,6091.358,333,272
main_sweep_nonthinking_greedy,dense,n3,3,8,math,0,60.0403,384,50,239.85,6395.703,350,266
main_sweep_nonthinking_greedy,dense,n3,3,9,math,0,61.6124,384,42,228.666,6232.514,339,269
main_sweep_nonthinking_greedy,dense,n4,4,0,code,0,66.8222,384,32,432.123,5746.593,383,287
main_sweep_nonthinking_greedy,dense,n4,4,1,code,0,68.1731,384,37,251.425,5632.719,386,286
main_sweep_nonthinking_greedy,dense,n4,4,10,math,0,71.9359,384,45,238.505,5338.086,365,291
main_sweep_nonthinking_greedy,dense,n4,4,11,math,0,72.4564,384,43,227.655,5299.736,364,292
main_sweep_nonthinking_greedy,dense,n4,4,12,math,0,64.9115,384,38,226.624,5915.749,408,281
main_sweep_nonthinking_greedy,dense,n4,4,13,math,0,72.8386,384,43,227.76,5271.929,360,292
main_sweep_nonthinking_greedy,dense,n4,4,14,factual,0,49.9119,384,39,226.34,7693.554,533,249
main_sweep_nonthinking_greedy,dense,n4,4,15,factual,0,63.2703,384,31,213.131,6069.196,417,278
main_sweep_nonthinking_greedy,dense,n4,4,16,factual,0,54.6243,384,30,212.941,7029.839,485,261
main_sweep_nonthinking_greedy,dense,n4,4,17,factual,0,52.6786,384,34,215.571,7289.482,504,256
main_sweep_nonthinking_greedy,dense,n4,4,18,factual,0,54.9725,384,34,214.603,6985.317,481,261
main_sweep_nonthinking_greedy,dense,n4,4,19,factual,0,62.5679,384,36,217.631,6137.334,423,277
main_sweep_nonthinking_greedy,dense,n4,4,2,code,0,70.5615,384,33,214.189,5442.059,372,289
main_sweep_nonthinking_greedy,dense,n4,4,20,factual,0,51.3445,384,39,228.422,7478.895,519,253
main_sweep_nonthinking_greedy,dense,n4,4,21,howto,0,49.1441,384,37,226.483,7813.756,542,247
main_sweep_nonthinking_greedy,dense,n4,4,22,howto,0,60.8538,384,34,215.74,6310.205,436,274
main_sweep_nonthinking_greedy,dense,n4,4,23,howto,0,57.428,384,31,213.717,6686.639,460,267
main_sweep_nonthinking_greedy,dense,n4,4,24,howto,0,56.0761,384,31,214.233,6847.835,471,264
main_sweep_nonthinking_greedy,dense,n4,4,25,howto,0,50.8669,384,31,214.162,7549.115,523,252
main_sweep_nonthinking_greedy,dense,n4,4,26,howto,0,49.09,384,33,214.921,7822.367,543,247
main_sweep_nonthinking_greedy,dense,n4,4,27,creative,0,35.8817,384,32,214.206,10701.821,742,195
main_sweep_nonthinking_greedy,dense,n4,4,28,creative,0,36.4457,384,29,213.18,10536.236,734,198
